ship-postal-code,ship-city,ship-state,ship-country
584122.0,LINGSUGUR,KARNATAKA,IN
425405.0,SHIRPUR,MAHARASHTRA,IN
721448.0,EGRA,WEST BENGAL,IN
224202.0,FAIZABAD,UTTAR PRADESH,IN
686004.0,KOTTAYAM,KERALA,IN
629802.0,NEYYOOR,TAMIL NADU,IN
314027.0,DUNGARPUR,RAJASTHAN,IN
500063.0,HYDERABAD,TELANGANA,IN
713408.0,BURDWAN,WEST BENGAL,IN
676528.0,OTHUKKUNGAL,KERALA,IN
400047.0,LOHGAON PUNE,MAHARASHTRA,IN
846006.0,DARBHANGA,BIHAR,IN
491229.0,RAJNANDGAON,CHHATTISGARH,IN
476444.0,BAMOR,MADHYA PRADESH,IN
759143.0,JSPL TOWN ANUGUL TOWNSHIP,ODISHA,IN
263132.0,BHOWALI,UTTARAKHAND,IN
509207.0,RANGAREDDY,TELANGANA,IN
342027.0,JODHPUR,RAJASTHAN,IN
753013.0,CUTTACK,ODISHA,IN
824236.0,TIKARI GAYA,BIHAR,IN
251003.0,MUZAFFARNAGAR,UTTAR PRADESH,IN
577202.0,SHIVAMOGGA,KARNATAKA,IN
678684.0,PALAKKAD,KERALA,IN
670706.0,KANNUR,KERALA,IN
458669.0,MANDSOUR,MADHYA PRADESH,IN
676319.0,ARIYALLUR,KERALA,IN
248014.0,DEHRADUN,UTTARAKHAND,IN
208020.0,KANPUR,UTTAR PRADESH,IN
403527.0,MANDREM,GOA,IN
192301.0,PULWAMA,JAMMU & KASHMIR,IN
413228.0,SOLAPUR,MAHARASHTRA,IN
821108.0,KUDRA,BIHAR,IN
680502.0,CHOONDAL,KERALA,IN
626109.0,MALLANKINARU,TAMIL NADU,IN
415206.0,PATAN,MAHARASHTRA,IN
412408.0,PUNE,MAHARASHTRA,IN
784180.0,JAMUGURIHAT,ASSAM,IN
414607.0,GHODEGAON,MAHARASHTRA,IN
321606.0,KHERLI,RAJASTHAN,IN
781101.0,CHANGSARI,ASSAM,IN
227405.0,AMETHI SULTANPUR DISTRICT,UTTAR PRADESH,IN
670009.0,"AZHIKODE ,KANNUR",KERALA,IN
402309.0,MAHAD MIDC,MAHARASHTRA,IN
561205.0,BANGALORE RURAL,KARNATAKA,IN
184102.0,KATHUA,JAMMU & KASHMIR,IN
783375.0,KOKRAJHAR,ASSAM,IN
713358.0,RANIGANJ,WEST BENGAL,IN
629169.0,VALVAITHANKOSHTAM,TAMIL NADU,IN
828201.0,BALIAPUR,JHARKHAND,IN
274203.0,HATA,UTTAR PRADESH,IN
262724.0,KHERI,UTTAR PRADESH,IN
847429.0,BAHADURPUR,BIHAR,IN
495689.0,SAKTI,CHHATTISGARH,IN
711202.0,HOWRAH,WEST BENGAL,IN
364290.0,MAHUVA,GUJARAT,IN
313211.0,DARIBA,RAJASTHAN,IN
383325.0,BAYAD,GUJARAT,IN
678731.0,PALAKKAD,KERALA,IN
361305.0,JAMNAGAR,GUJARAT,IN
452005.0,INDORE,MADHYA PRADESH,IN
414202.0,BID,MAHARASHTRA,IN
244241.0,HASANPUR,UTTAR PRADESH,IN
576210.0,UDUPI,KARNATAKA,IN
781349.0,NALBARI,ASSAM,IN
563121.0,ROBERTSONPET,KARNATAKA,IN
585105.0,KALABURGI,KARNATAKA,IN
441201.0,BHIWAPUR,MAHARASHTRA,IN
246731.0,KIRATPUR,UTTAR PRADESH,IN
828126.0,PATHARDIH,JHARKHAND,IN
686503.0,KOTTAYAM,KERALA,IN
676320.0,"NANNAMBRA,( PO)",KERALA,IN
504307.0,ICHODA,TELANGANA,IN
173101.0,RAJGARH,HIMACHAL PRADESH,IN
582102.0,GADAG BETIGERI,KARNATAKA,IN
673655.0,KOZHIKODE,KERALA,IN
678611.0,PALAKKAD,KERALA,IN
829102.0,BARKAKANA,JHARKHAND,IN
490022.0,DURG,CHHATTISGARH,IN
624619.0,ODDANCHATRAM,TAMIL NADU,IN
388345.0,ANAND,GUJARAT,IN
285204.0,KALPI,UTTAR PRADESH,IN
643217.0,KOTAGIRI,TAMIL NADU,IN
695612.0,CHIRAYINKEEZHU,KERALA,IN
781335.0,NALBARI,ASSAM,IN
607401.0,CUDDALORE,TAMIL NADU,IN
670331.0,KANNUR,KERALA,IN
673575.0,KALPETTA,KERALA,IN
505185.0,KARIMNAGAR,TELANGANA,IN
274406.0,SEWARHI,UTTAR PRADESH,IN
248121.0,DEHRADUN,UTTARAKHAND,IN
607105.0,NELLIKUPPAM,TAMIL NADU,IN
422604.0,AKOLE AHMADNAGAR DISTRICT,MAHARASHTRA,IN
683589.0,ERNAKULAM,KERALA,IN
306306.0,SOJAT,RAJASTHAN,IN
639001.0,KARUR,TAMIL NADU,IN
695318.0,VAKKOM,KERALA,IN
461771.0,SOHAGPUR,MADHYA PRADESH,IN
680703.0,EDATHIRUTHY,KERALA,IN
758022.0,KENDUJHAR,ODISHA,IN
613006.0,THANJAVUR,TAMIL NADU,IN
517588.0,SATYAVEDU MANDAL,ANDHRA PRADESH,IN
735210.0,DHUPGURI,WEST BENGAL,IN
768016.0,HIRAKUD,ODISHA,IN
766110.0,NARLA,ODISHA,IN
678596.0,KALLADIKKODE,KERALA,IN
782425.0,RAHA,ASSAM,IN
607308.0,NEYVELI,TAMIL NADU,IN
732142.0,MALDA,WEST BENGAL,IN
673015.0,BEYPORE,KERALA,IN
743398.0,SOUTH 24 PARGANAS,WEST BENGAL,IN
160003.0,CHANDIGARH,CHANDIGARH,IN
581339.0,SHIRAWAD INDUSTRIAL AREA,KARNATAKA,IN
143006.0,AMRITSAR,PUNJAB,IN
711103.0,HOWRAH,WEST BENGAL,IN
742121.0,AMTALA,WEST BENGAL,IN
221103.0,VARANASI,UTTAR PRADESH,IN
523171.0,PARCHUR,ANDHRA PRADESH,IN
534122.0,MARTERU,ANDHRA PRADESH,IN
533214.0,BANDARULANKA,ANDHRA PRADESH,IN
781382.0,RANGIA PART,ASSAM,IN
678595.0,PALAKKAD,KERALA,IN
682027.0,ERNAKULAM,KERALA,IN
843108.0,MUZAFFARPUR,BIHAR,IN
781025.0,GUWAHATI,ASSAM,IN
416512.0,DODAMARG,MAHARASHTRA,IN
574243.0,DAKSHINA KANNADA,KARNATAKA,IN
670597.0,ELAYAVOOR,KERALA,IN
416122.0,SHIROLI MIDC,MAHARASHTRA,IN
517194.0,CHITTOOR,ANDHRA PRADESH,IN
769010.0,ROURKELA,ODISHA,IN
841401.0,SARAN,BIHAR,IN
743135.0,NAIHATI,WEST BENGAL,IN
304505.0,TODARAISINGH,RAJASTHAN,IN
642126.0,CHINNAVEERAMPATTI,TAMIL NADU,IN
331022.0,RATANGARH,RAJASTHAN,IN
465447.0,SUSNER,MADHYA PRADESH,IN
303702.0,CHOMU,RAJASTHAN,IN
691540.0,KOTTARAKKARA,KERALA,IN
713515.0,BURDWAN,WEST BENGAL,IN
401502.0,BOISAR,MAHARASHTRA,IN
602109.0,KANCHIPURAM DISTRICT,TAMIL NADU,IN
629155.0,UNNAMALAIKADAI,TAMIL NADU,IN
441122.0,BUTIBORI MIDC,MAHARASHTRA,IN
781018.0,GUWAHATI,ASSAM,IN
324006.0,KOTA,RAJASTHAN,IN
586104.0,VIJAPURA,KARNATAKA,IN
364515.0,SAVARKUNDLA,GUJARAT,IN
851117.0,BARAUNI IOC TOWNSHIP,BIHAR,IN
768020.0,BURLA,ODISHA,IN
629159.0,BALAPALLAM,TAMIL NADU,IN
734209.0,SONADA,WEST BENGAL,IN
680568.0,EDATHIRUTHY,KERALA,IN
721211.0,GHATAL,WEST BENGAL,IN
785006.0,JORHAT,ASSAM,IN
743412.0,BASIRHAT,WEST BENGAL,IN
742202.0,DHULIYAN,WEST BENGAL,IN
636201.0,SEELANAICKENPATTI,TAMIL NADU,IN
141015.0,LUDHIANALUDHIANA,PUNJAB,IN
673501.0,ERAMALA,KERALA,IN
853202.0,NAUGACHHIA,BIHAR,IN
732205.0,MALDA,WEST BENGAL,IN
635307.0,KRISHNAGIRI,TAMIL NADU,IN
610114.0,"BUDAMANGALAM , THIRUVARUR DISTRICT",TAMIL NADU,IN
581336.0,SIRSI,KARNATAKA,IN
603108.0,CHENNAI,TAMIL NADU,IN
521229.0,CHEVUTURU,ANDHRA PRADESH,IN
683519.0,KOTTUVALLY,KERALA,IN
680601.0,VELUR,KERALA,IN
812006.0,BHAGALPUR,BIHAR,IN
274149.0,KUSHINAGAR,UTTAR PRADESH,IN
621118.0,PERAMBALUR,TAMIL NADU,IN
416004.0,KOLHAPUR,MAHARASHTRA,IN
532406.0,SRIKAKULAM,ANDHRA PRADESH,IN
841437.0,KATAIYA GOPALGANJ,BIHAR,IN
586102.0,VIJAPURA,KARNATAKA,IN
800012.0,PATNA,BIHAR,IN
496334.0,DULDULA,CHHATTISGARH,IN
581207.0,DHARWAD,KARNATAKA,IN
533450.0,PITHAPURAM,ANDHRA PRADESH,IN
176302.0,CHUARI KHAS,HIMACHAL PRADESH,IN
754010.0,CITY,ODISHA,IN
577527.0,HOSDURGA,KARNATAKA,IN
151005.0,BATHINDA,PUNJAB,IN
110073.0,NEW DELHI,DELHI,IN
202124.0,IGLAS,UTTAR PRADESH,IN
249171.0,UTTARKASHI,UTTARAKHAND,IN
422601.0,AHMEDNAGAR,MAHARASHTRA,IN
683576.0,ANGAMALY,KERALA,IN
493101.0,SIMGA,CHHATTISGARH,IN
182128.0,UDHAMPUR,JAMMU & KASHMIR,IN
741167.0,KRISHNANAGAR,WEST BENGAL,IN
382009.0,GANDHINAGAR,GUJARAT,IN
680721.0,THRISSUR,KERALA,IN
695571.0,THIRUVANANTHAPURAM,KERALA,IN
611111.0,VELANKANNI,TAMIL NADU,IN
250621.0,BARAUT,UTTAR PRADESH,IN
143601.0,MAJITHA(AMRITSAR),PUNJAB,IN
680009.0,THRISSUR,KERALA,IN
394660.0,UKAI,GUJARAT,IN
759105.0,RENGALI DAM PROJECT TOWNSHIP,ODISHA,IN
504301.0,MANDAMARRI,TELANGANA,IN
509129.0,JOGULAMBA GADWAL DISTRICT,TELANGANA,IN
475110.0,DABRA,MADHYA PRADESH,IN
271504.0,GONDA,UTTAR PRADESH,IN
638107.0,ERODE,TAMIL NADU,IN
613004.0,THANJAVUR,TAMIL NADU,IN
505498.0,HUZURABAD,TELANGANA,IN
604202.0,GINGEE,TAMIL NADU,IN
700007.0,KOLKATA,WEST BENGAL,IN
424006.0,DHULE,MAHARASHTRA,IN
628215.0,TIRUCHENDUR,TAMIL NADU,IN
781033.0,GUWAHATI,ASSAM,IN
533248.0,RAZOLE,ANDHRA PRADESH,IN
581327.0,HONNAVAR,KARNATAKA,IN
604408.0,VANDAVASI,TAMIL NADU,IN
174306.0,UNA,HIMACHAL PRADESH,IN
142044.0,ZIRA,PB,IN
744302.0,GREAT NICOBAR,ANDAMAN & NICOBAR ,IN
670601.0,PERUMACHERY,KERALA,IN
185211.0,MENDHAR,JAMMU & KASHMIR,IN
711404.0,HOWRAH,WEST BENGAL,IN
262523.0,CHAMPAWAT,UTTARAKHAND,IN
444004.0,AKOLA,MAHARASHTRA,IN
784110.0,DHEKIAJULI,ASSAM,IN
122506.0,FARRUKHNAGAR,HARYANA,IN
414006.0,AHMADNAGAR,MAHARASHTRA,IN
721152.0,KHIRAI,WEST BENGAL,IN
423401.0,YEOLA,MAHARASHTRA,IN
680594.0,THRISSUR,KERALA,IN
521185.0,NANDIGAMA,ANDHRA PRADESH,IN
695038.0,TRIVANDRUM,KERALA,IN
391780.0,BHADARVA,GUJARAT,IN
483053.0,JABALPUR,MADHYA PRADESH,IN
734007.0,SILIGURI,WEST BENGAL,IN
743318.0,PUJALI,WEST BENGAL,IN
686634.0,KOTTAYAM DISTRICT,KERALA,IN
173229.0,DAGSHAI,HIMACHAL PRADESH,IN
670018.0,KANNUR,KERALA,IN
623707.0,PARAMAKUDI,TAMIL NADU,IN
678543.0,PALAKKAD,KERALA,IN
682313.0,ERNAKULAM,KERALA,IN
176102.0,KANGRA,HIMACHAL PRADESH,IN
444805.0,PARATWADA,MAHARASHTRA,IN
676505.0,MALAPPURAM,KERALA,IN
587102.0,BAGALKOT,KARNATAKA,IN
587115.0,DIST:BAGALKOT    TQ:HUNAGUND     CITY:KUDALSANGAM,KARNATAKA,IN
673616.0,CHELANNUR,KERALA,IN
175121.0,AUT,HIMACHAL PRADESH,IN
181141.0,RAMGARH,JAMMU & KASHMIR,IN
680020.0,THRISSUR,KERALA,IN
242042.0,SHAJAHANPUR,UTTAR PRADESH,IN
245205.0,GARHMUKTESHWAR,UTTAR PRADESH,IN
444808.0,AMRAVATI,MAHARASHTRA,IN
515556.0,ANANTAPUR,ANDHRA PRADESH,IN
284135.0,JHANSI,UTTAR PRADESH,IN
636009.0,SALEM,TAMIL NADU,IN
524407.0,NELLORE,ANDHRA PRADESH,IN
813201.0,ASARGANJ,BIHAR,IN
516227.0,BADVEL,ANDHRA PRADESH,IN
683577.0,ERNAKULAM,KERALA,IN
678011.0,PALAKKAD,KERALA,IN
571107.0,MYSORE,KARNATAKA,IN
393110.0,JHAGADIYA INDUSTRIAL AREA,GUJARAT,IN
691577.0,"MUKHATHALA, KOLLAM",KERALA,IN
629403.0,MYLAUDY,TAMIL NADU,IN
246172.0,SATPULI,UTTARAKHAND,IN
414302.0,PARNER,MAHARASHTRA,IN
144221.0,HAJIPUR,PUNJAB,IN
700013.0,KOLKATA,WEST BENGAL,IN
275203.0,GHAZIPUR,UTTAR PRADESH,IN
691002.0,KOLLAM,KERALA,IN
821101.0,BHABUA,BIHAR,IN
465679.0,KHILCHIPUR,MADHYA PRADESH,IN
334006.0,BIKANER,RAJASTHAN,IN
281206.0,MATHURA,UTTAR PRADESH,IN
801109.0,NAUBATPUR,BIHAR,IN
783101.0,GOALPARA,ASSAM,IN
391240.0,VADODARA,GUJARAT,IN
534462.0,LINGAPALEM,ANDHRA PRADESH,IN
484334.0,KOTMA,MADHYA PRADESH,IN
518222.0,DHONE,ANDHRA PRADESH,IN
577136.0,(CHIKMAGALUR DISTERICT).     (N.R PUR THALUKU),KARNATAKA,IN
700083.0,KOLKATA,WEST BENGAL,IN
335501.0,HANUMANGARH,RAJASTHAN,IN
505452.0,KARIMNAGAR,TELANGANA,IN
382011.0,GANDHINAGAR,GUJARAT,IN
671532.0,PANATHUR,KERALA,IN
781004.0,GUWAHATI,ASSAM,IN
638452.0,GOBICHETTIPALAYAM,TAMIL NADU,IN
231207.0,ROBERTSGANJ,UTTAR PRADESH,IN
712705.0,NABABPUR,WEST BENGAL,IN
673002.0,KOZHIKODE,KERALA,IN
247769.0,SAHARANPUR,UTTAR PRADESH,IN
788119.0,SONAI TOWN,ASSAM,IN
743422.0,BASIRHAT,WEST BENGAL,IN
140117.0,ANANDPUR SAHIB,PUNJAB,IN
625517.0,ANDIPATTI,TAMIL NADU,IN
833204.0,CHAIBASA,JHARKHAND,IN
805102.0,NAWADA,BIHAR,IN
394405.0,SURAT,GUJARAT,IN
522019.0,PRATHIPADU,ANDHRA PRADESH,IN
788010.0,SILCHAR,ASSAM,IN
731104.0,BAKRESHWAR THERMAL POWER TOWNSHIP,WEST BENGAL,IN
185152.0,KALAKOTE,JAMMU & KASHMIR,IN
742133.0,BELDANGA,WEST BENGAL,IN
689644.0,PATHANAMTHITTA,KERALA,IN
365440.0,BAGASARA,GUJARAT,IN
522549.0,GUNTUR,ANDHRA PRADESH,IN
249137.0,RISHIKESH,UTTARAKHAND,IN
797113.0,DIMAPUR,NAGALAND,IN
380021.0,AHMEDABAD,GUJARAT,IN
230141.0,KUNDA; PRATAPGARH,UTTAR PRADESH,IN
673637.0,CHERUKAVU,KERALA,IN
695585.0,PALLIPPURAM THIRUVANANTHAPURAM DISTRICT,KERALA,IN
754100.0,CUTTACK,ODISHA,IN
241301.0,BILGRAM,UTTAR PRADESH,IN
571807.0,SHRIRANGAPATTANA,KARNATAKA,IN
495550.0,MASTURI,CHHATTISGARH,IN
695575.0,POOVACHAL PO,KERALA,IN
574146.0,MANGALURU,KARNATAKA,IN
222136.0,JAUNPUR,UTTAR PRADESH,IN
743268.0,HABRA,WEST BENGAL,IN
670014.0,KANNUR,KERALA,IN
682008.0,KUMBALANGY,KERALA,IN
845301.0,ADAPUR,BIHAR,IN
454449.0,DHARAMPURI,MADHYA PRADESH,IN
363642.0,MORBI,GUJARAT,IN
232329.0,ZAMANIA,UTTAR PRADESH,IN
691560.0,KOLLAM,KERALA,IN
444505.0,WASHIM,MAHARASHTRA,IN
642001.0,"POLLACHI, COIMBATORE",TAMIL NADU,IN
175034.0,DISTT - MANDI,HIMACHAL PRADESH,IN
503003.0,NIZAMABAD,TELANGANA,IN
273007.0,GORAKHPUR,UTTAR PRADESH,IN
245201.0,BABUGARH,UTTAR PRADESH,IN
533293.0,RAJAHMUNDRY,ANDHRA PRADESH,IN
221401.0,BHADOHI,UTTAR PRADESH,IN
828404.0,DUGDA,JHARKHAND,IN
497119.0,BALRAMPUR,CHHATTISGARH,IN
735215.0,UTTAR SATALI,WEST BENGAL,IN
304021.0,NIWAI,RAJASTHAN,IN
458664.0,PIPLYA MANDI,MADHYA PRADESH,IN
251201.0,KHATAULI,UTTAR PRADESH,IN
794105.0,GAROBADHA,MEGHALAYA,IN
209651.0,MOHAMMADABAD FARRUKHABAD DISTRICT,UTTAR PRADESH,IN
263127.0,NAINITAL,UTTARAKHAND,IN
305817.0,KISHANGARH AJMER DISTRICT,RAJASTHAN,IN
769014.0,ROURKELA,ODISHA,IN
209724.0,KAMALGANJ,UTTAR PRADESH,IN
680681.0,THRISSUR,KERALA,IN
826003.0,DHANBAD,JHARKHAND,IN
741201.0,RANAGHAT,WEST BENGAL,IN
581316.0,"HARWADA, ANKOLA",KARNATAKA,IN
744106.0,PORT BLAIR,ANDAMAN & NICOBAR ,IN
445204.0,PUSAD MIDC,MAHARASHTRA,IN
504102.0,NIRMAL,TELANGANA,IN
626126.0,KALASALINGAM UNIVERSITY,TAMIL NADU,IN
416425.0,SANGLI,MAHARASHTRA,IN
735229.0,JALPAIGURI,WEST BENGAL,IN
141104.0,AKALGARH,PUNJAB,IN
678101.0,CHITTUR THATHAMANGALAM,KERALA,IN
784150.0,TEZPUR,ASSAM,IN
577181.0,CHIKKAMAGALURU,KARNATAKA,IN
493558.0,"SARAIPALI,  DISTT : MAHASAMUND",CHHATTISGARH,IN
629801.0,ALUR,TAMIL NADU,IN
757028.0,MAYURBHANJA,ODISHA,IN
362650.0,KUTIYANA,GUJARAT,IN
384265.0,PATAN,GUJARAT,IN
570012.0,MYSORE,KARNATAKA,IN
732206.0,MALDA,WEST BENGAL,IN
583229.0,KOPPAL,KARNATAKA,IN
683585.0,CHENGAMANAD,KERALA,IN
124108.0,GURUGRAM,HARYANA,IN
203135.0,JEWAR,UTTAR PRADESH,IN
852127.0,SAHARSA,BIHAR,IN
761016.0,R UDAYAGIRI,ODISHA,IN
144702.0,SHAHKOT,PUNJAB,IN
561209.0,GUDIBANDA,KARNATAKA,IN
422208.0,PEINT,MAHARASHTRA,IN
635124.0,HOSUR,TAMIL NADU,IN
416301.0,ASHTA,MAHARASHTRA,IN
572115.0,"SIRA TALUK, BUKKAPATNA",KARNATAKA,IN
734218.0,DARJEELING,WEST BENGAL,IN
695587.0,THIRUVANANTHAPURAM,KERALA,IN
680689.0,CHALAKUDY,KERALA,IN
641603.0,TIRUPUR,TAMIL NADU,IN
486450.0,JAYPEE NAGAR,MADHYA PRADESH,IN
415105.0,HAJARMACHI,MAHARASHTRA,IN
208016.0,KANPUR,UTTAR PRADESH,IN
223101.0,JAUNPUR,UTTAR PRADESH,IN
785013.0,JORHAT,ASSAM,IN
484444.0,SHAHDOL,MADHYA PRADESH,IN
678015.0,PALAKKAD,KERALA,IN
535260.0,GAJAPATHINAGARAM,ANDHRA PRADESH,IN
680734.0,THRISSUR,KERALA,IN
261302.0,SIDHAULI,UTTAR PRADESH,IN
141004.0,LUDHIANA,PUNJAB,IN
534216.0,TANUKU,ANDHRA PRADESH,IN
577215.0,"GOPPENAHALLI, CHANNAGIRI TALUK, DAVANGERE DISTRICT",KARNATAKA,IN
176218.0,KANGRA,HIMACHAL PRADESH,IN
604303.0,MARAKKANAM,TAMIL NADU,IN
685531.0,PEERMADE,KERALA,IN
629402.0,NAGERCOIL,TAMIL NADU,IN
686564.0,ETTUMANOOR,KERALA,IN
689508.0,ALAPPUZHA,KERALA,IN
731219.0,"MURARAI,BIRBHUM",WEST BENGAL,IN
485775.0,SATNA,MADHYA PRADESH,IN
171209.0,SBI FAGU,HIMACHAL PRADESH,IN
263137.0,BHOWALI,UTTARAKHAND,IN
591306.0,BELAGAVI,KARNATAKA,IN
400031.0,MUMBAI,MAHARASHTRA,IN
495223.0,BILASPUR,CHHATTISGARH,IN
691543.0,KOTTARAKKARA,KERALA,IN
712310.0,DANKUNI,WEST BENGAL,IN
206122.0,AURAIYA,UTTAR PRADESH,IN
131028.0,KUNDLI INDUSTRIAL AREA,HARYANA,IN
209502.0,KAIMGANJ,UTTAR PRADESH,IN
140112.0,CHAMKAUR SAHIB,PUNJAB,IN
388239.0,SEVALIYA,GUJARAT,IN
690513.0,CHEPPAD,KERALA,IN
690535.0,KAYAMKULAM,KERALA,IN
455227.0,BAGLI,MADHYA PRADESH,IN
530008.0,VISAKHAPATNAM,ANDHRA PRADESH,IN
686574.0,PALAI,KERALA,IN
140604.0,ZIRAKPUR,PUNJAB,IN
495446.0,DIPKA,CHHATTISGARH,IN
713512.0,PURBA BARDHAMAN,WEST BENGAL,IN
781104.0,NO.1 SINGIMARI,ASSAM,IN
486888.0,VINDHYA NAGAR NTPC TOWNSHIP,MADHYA PRADESH,IN
690547.0,AZHEEKAL TELEPHONE EXCHANGE,KERALA,IN
670631.0,KANNUR,KERALA,IN
206121.0,BABARPUR AJITMAL,UTTAR PRADESH,IN
788107.0,SILCHAR,ASSAM,IN
403402.0,"BAIGUINIM, OLD GOA",GOA,IN
110072.0,NEW DELHI,DELHI,IN
680012.0,THRISSUR,KERALA,IN
284127.0,JHANSI,UTTAR PRADESH,IN
734313.0,DARJEELING,WEST BENGAL,IN
844122.0,VAISHALI,BIHAR,IN
743395.0,JAYNAGAR MAZILPUR,WEST BENGAL,IN
464224.0,KURWAI,MADHYA PRADESH,IN
402301.0,MAHAD,MAHARASHTRA,IN
835229.0,GUMLA,JHARKHAND,IN
577544.0,CHANNAGIRI,KARNATAKA,IN
500069.0,HYDERABAD,TELANGANA,IN
627809.0,SHENKOTTAI,TAMIL NADU,IN
440020.0,NAGPUR,MAHARASHTRA,IN
799114.0,GAKULPUR,TRIPURA,IN
743126.0,BHATPARA,WEST BENGAL,IN
671312.0,PADNE,KERALA,IN
572130.0,KUNIGAL,KARNATAKA,IN
689551.0,THIRUVALLA,KERALA,IN
388120.0,VALLABH VIDYANAGAR,GUJARAT,IN
752094.0,NAYAGARH,ODISHA,IN
575010.0,MANGALURU,KARNATAKA,IN
784144.0,SIPAJHAR,ASSAM,IN
171202.0,KOTKHAI,HIMACHAL PRADESH,IN
531019.0,VISAKHAPATNAM,ANDHRA PRADESH,IN
415409.0,URAN ISLAMPUR,MAHARASHTRA,IN
686692.0,THURANGAM KAVALA,KERALA,IN
209861.0,UNNAO,UTTAR PRADESH,IN
415109.0,TASAWADE MIDC,MAHARASHTRA,IN
799014.0,AGARTALA,TRIPURA,IN
679103.0,OTTAPPALAM,KERALA,IN
444102.0,AKOLA,MAHARASHTRA,IN
382001.0,GANDHINAGAR,GUJARAT,IN
577511.0,CHITRADURGA,KARNATAKA,IN
572218.0,HULIYAR,KARNATAKA,IN
530029.0,VISAKHAPATNAM,ANDHRA PRADESH,IN
450114.0,KHANDWA,MADHYA PRADESH,IN
502325.0,HYDERABAD,TELANGANA,IN
505480.0,KARIMNAGAR,TELANGANA,IN
212104.0,BHARATGANJ,UTTAR PRADESH,IN
517590.0,NAGARI,ANDHRA PRADESH,IN
811307.0,JAMUI,BIHAR,IN
584170.0,SHAKTINAGAR,KARNATAKA,IN
843120.0,MUZAFFARPUR,BIHAR,IN
713385.0,SIRSHA,WEST BENGAL,IN
577214.0,CHURCHUGUNDI,KARNATAKA,IN
533125.0,DOWLESHWARAM... RAJAHMUNDRY (R),ANDHRA PRADESH,IN
522261.0,GUNTUR,ANDHRA PRADESH,IN
523334.0,BESTAWARIPETA,ANDHRA PRADESH,IN
695007.0,THIRUVANANTHAPURAM,KERALA,IN
770025.0,SUNDARGARH,ODISHA,IN
689531.0,PATHANAMTHITTA,KERALA,IN
140413.0,MOHALI,PUNJAB,IN
230503.0,PRATAPGARH,UTTAR PRADESH,IN
782138.0,KALIABOR,ASSAM,IN
523169.0,PARCHUR,ANDHRA PRADESH,IN
382610.0,PETHAPUR,GUJARAT,IN
495555.0,BILASPUR,CHHATTISGARH,IN
242220.0,ALLAHGANJ,UTTAR PRADESH,IN
313701.0,UDAIPUR,RAJASTHAN,IN
515761.0,KALYANDURG,ANDHRA PRADESH,IN
521328.0,KODURU,ANDHRA PRADESH,IN
517152.0,CHITTOOR,ANDHRA PRADESH,IN
641050.0,COIMBATORE,TAMIL NADU,IN
682038.0,ERNAKULAM,KERALA,IN
688541.0,PALLIPPURAM ALAPPUZHA DISTRICT,KERALA,IN
737135.0,UPPER TADONG,SIKKIM,IN
506223.0,CHERIAL,TELANGANA,IN
680741.0,KORATTY,KERALA,IN
825303.0,HAZARIBAGH,JHARKHAND,IN
686510.0,PATHANAMTHITTA,KERALA,IN
680010.0,THRISSUR,KERALA,IN
229204.0,RAE BARELI,UTTAR PRADESH,IN
523305.0,DONAKONDA,ANDHRA PRADESH,IN
249203.0,RISHIKESH,UTTARAKHAND,IN
743332.0,DIAMOND HARBOUR,WEST BENGAL,IN
493111.0,MANDHAR INDUSTRIAL AREA,CHHATTISGARH,IN
577418.0,HOSANAGARA,KARNATAKA,IN
122413.0,BINOLA INDUSTRIAL AREA,HARYANA,IN
221709.0,BALLIA,UTTAR PRADESH,IN
574108.0,KARKAL,KARNATAKA,IN
396385.0,VALSAD,GUJARAT,IN
620023.0,TIRUCHIRAPPALLI,TAMIL NADU,IN
533104.0,RAJAHMUNDRY,ANDHRA PRADESH,IN
249165.0,UTTARKASHI,UTTARAKHAND,IN
571252.0,VIRAJPETE,KARNATAKA,IN
582211.0,ITAGI,KARNATAKA,IN
506310.0,WARANGAL,TELANGANA,IN
122105.0,TAORU,HARYANA,IN
712403.0,HARIPAL,WEST BENGAL,IN
452019.0,INDORE,MADHYA PRADESH,IN
391110.0,DABHOI,GUJARAT,IN
712706.0,SHEAKHALA,WEST BENGAL,IN
474012.0,GWALIOR,MADHYA PRADESH,IN
534199.0,UNDI,ANDHRA PRADESH,IN
713519.0,NABADWIP,WEST BENGAL,IN
629163.0,KUZHITHURAI,TAMIL NADU,IN
474007.0,GWALIOR,MADHYA PRADESH,IN
243301.0,AONLA,UTTAR PRADESH,IN
281406.0,MATHURA,UTTAR PRADESH,IN
201015.0,GHAZIABAD,UTTAR PRADESH,IN
841409.0,GOPALGANJ,BIHAR,IN
841419.0,MARHAURA,BIHAR,IN
768018.0,BURLA,ODISHA,IN
176403.0,KANGRA,HIMACHAL PRADESH,IN
770033.0,BIRAMITRAPUR,ODISHA,IN
695123.0,ATHIYANNUR,KERALA,IN
786610.0,NAHARKATIYA,ASSAM,IN
384003.0,MAHESANA,GUJARAT,IN
246155.0,LANSDOWNE,UTTARAKHAND,IN
683520.0,PARAVUR,KERALA,IN
581314.0,ANKOLA,KARNATAKA,IN
679577.0,PONNANI,KERALA,IN
629160.0,KOLLANCODE,TAMIL NADU,IN
670308.0,PAYYANUR,KERALA,IN
680103.0,PUTHENPALLY; GURUVAYOOR,KERALA,IN
627657.0,THISAYANVILAI,TAMIL NADU,IN
